example_id,example_number,type,level,gold_verdict,pipeline_verdict,verdict_correct,model_name,model_vote,correct_count,incorrect_count,uncertain_count
5a8e42d15542995a26add4a6,2092,comparison,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8e42d15542995a26add4a6,2092,comparison,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8e42d15542995a26add4a6,2092,comparison,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8e4d9855429917b4a5bd8d,1854,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8e4d9855429917b4a5bd8d,1854,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8e4d9855429917b4a5bd8d,1854,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8e4e7855429917b4a5bd92,2738,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8e4e7855429917b4a5bd92,2738,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8e4e7855429917b4a5bd92,2738,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8e5a635542990e94052ae4,2788,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8e5a635542990e94052ae4,2788,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8e5a635542990e94052ae4,2788,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8e60ca5542995a26add4d9,2248,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8e60ca5542995a26add4d9,2248,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8e60ca5542995a26add4d9,2248,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8e61165542995085b3741a,1045,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8e61165542995085b3741a,1045,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8e61165542995085b3741a,1045,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8e63d65542995085b37421,2263,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8e63d65542995085b37421,2263,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8e63d65542995085b37421,2263,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8e69565542990e94052afb,482,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8e69565542990e94052afb,482,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8e69565542990e94052afb,482,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8e83545542990e94052b28,1897,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8e83545542990e94052b28,1897,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8e83545542990e94052b28,1897,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8e8af55542990e94052b3f,2212,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8e8af55542990e94052b3f,2212,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8e8af55542990e94052b3f,2212,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8e8d665542995085b3744e,2601,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8e8d665542995085b3744e,2601,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8e8d665542995085b3744e,2601,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8e8f6f5542995085b37451,2109,comparison,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8e8f6f5542995085b37451,2109,comparison,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8e8f6f5542995085b37451,2109,comparison,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8eb4d65542990e94052b82,412,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8eb4d65542990e94052b82,412,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8eb4d65542990e94052b82,412,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8eb51655429917b4a5bdb5,500,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8eb51655429917b4a5bdb5,500,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8eb51655429917b4a5bdb5,500,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8ec4875542995a26add508,275,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8ec4875542995a26add508,275,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ec4875542995a26add508,275,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8ec55f5542995a26add50c,1666,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8ec55f5542995a26add50c,1666,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ec55f5542995a26add50c,1666,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8ec7cc5542995a26add518,755,comparison,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8ec7cc5542995a26add518,755,comparison,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8ec7cc5542995a26add518,755,comparison,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8ece2e5542995085b37497,1007,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5a8ece2e5542995085b37497,1007,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8ece2e5542995085b37497,1007,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8ed10b5542995085b374a0,955,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8ed10b5542995085b374a0,955,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ed10b5542995085b374a0,955,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8ed7b455429917b4a5bdd1,796,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8ed7b455429917b4a5bdd1,796,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ed7b455429917b4a5bdd1,796,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8ed8b955429917b4a5bdd3,1297,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8ed8b955429917b4a5bdd3,1297,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ed8b955429917b4a5bdd3,1297,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8ee2855542995a26add550,855,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8ee2855542995a26add550,855,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ee2855542995a26add550,855,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8ee3a755429917b4a5be02,2768,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8ee3a755429917b4a5be02,2768,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ee3a755429917b4a5be02,2768,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8ee4315542990e94052ba7,298,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8ee4315542990e94052ba7,298,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ee4315542990e94052ba7,298,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8ee6145542990e94052bab,212,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5a8ee6145542990e94052bab,212,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8ee6145542990e94052bab,212,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8ee6915542990e94052bad,186,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8ee6915542990e94052bad,186,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ee6915542990e94052bad,186,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8ee7c95542990e94052bb1,2733,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8ee7c95542990e94052bb1,2733,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8ee7c95542990e94052bb1,2733,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8eea4a5542990e94052bb7,178,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8eea4a5542990e94052bb7,178,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8eea4a5542990e94052bb7,178,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f03855542997ba9cb3186,2793,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f03855542997ba9cb3186,2793,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f03855542997ba9cb3186,2793,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f05b1554299458435d517,460,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f05b1554299458435d517,460,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8f05b1554299458435d517,460,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f077b554299458435d526,651,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f077b554299458435d526,651,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8f077b554299458435d526,651,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f0796554299458435d528,2374,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f0796554299458435d528,2374,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f0796554299458435d528,2374,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f08c2554299458435d531,1740,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8f08c2554299458435d531,1740,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f08c2554299458435d531,1740,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8f0a01554299458435d539,805,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f0a01554299458435d539,805,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f0a01554299458435d539,805,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f12705542997ba9cb31be,1560,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f12705542997ba9cb31be,1560,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f12705542997ba9cb31be,1560,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f13d55542997ba9cb31c9,2731,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f13d55542997ba9cb31c9,2731,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f13d55542997ba9cb31c9,2731,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f141e55429918e830d181,2342,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8f141e55429918e830d181,2342,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f141e55429918e830d181,2342,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f155e554299458435d54c,149,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8f155e554299458435d54c,149,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f155e554299458435d54c,149,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8f186055429918e830d186,1979,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f186055429918e830d186,1979,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8f186055429918e830d186,1979,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f18d555429918e830d189,341,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f18d555429918e830d189,341,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8f18d555429918e830d189,341,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f1adc554299458435d577,2247,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f1adc554299458435d577,2247,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f1adc554299458435d577,2247,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f23555542997ba9cb31e3,1748,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f23555542997ba9cb31e3,1748,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f23555542997ba9cb31e3,1748,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f24cc55429924144829e7,145,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f24cc55429924144829e7,145,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f24cc55429924144829e7,145,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f38fa55429924144829f5,158,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f38fa55429924144829f5,158,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f38fa55429924144829f5,158,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f43795542997ba9cb3204,2611,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f43795542997ba9cb3204,2611,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f43795542997ba9cb3204,2611,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f45ca5542997ba9cb320e,500,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f45ca5542997ba9cb320e,500,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f45ca5542997ba9cb320e,500,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f47a55542997ba9cb3219,58,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f47a55542997ba9cb3219,58,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f47a55542997ba9cb3219,58,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f495c5542997ba9cb3220,1013,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f495c5542997ba9cb3220,1013,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8f495c5542997ba9cb3220,1013,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f4c8d554299458435d5a3,65,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f4c8d554299458435d5a3,65,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f4c8d554299458435d5a3,65,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f54165542992414482a52,339,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8f54165542992414482a52,339,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f54165542992414482a52,339,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f54215542992414482a54,1714,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f54215542992414482a54,1714,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8f54215542992414482a54,1714,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f55aa554299458435d5bc,1291,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f55aa554299458435d5bc,1291,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8f55aa554299458435d5bc,1291,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f64605542992414482aaa,2596,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f64605542992414482aaa,2596,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f64605542992414482aaa,2596,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f68795542992414482ab5,1125,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f68795542992414482ab5,1125,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f68795542992414482ab5,1125,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f69b55542997ba9cb324f,384,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f69b55542997ba9cb324f,384,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f69b55542997ba9cb324f,384,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f72de5542997ba9cb3266,1450,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f72de5542997ba9cb3266,1450,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8f72de5542997ba9cb3266,1450,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f73455542997ba9cb3269,227,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f73455542997ba9cb3269,227,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f73455542997ba9cb3269,227,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f791c5542992414482ad9,536,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8f791c5542992414482ad9,536,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f791c5542992414482ad9,536,bridge,hard,False,True,False,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8f799d55429918e830d22d,765,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f799d55429918e830d22d,765,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f799d55429918e830d22d,765,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f7a135542992414482adc,643,bridge,hard,False,True,False,openai/gpt-4.1-nano,correct,1,0,0
5a8f7a135542992414482adc,643,bridge,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f7a135542992414482adc,643,bridge,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8f812755429918e830d245,895,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f812755429918e830d245,895,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f812755429918e830d245,895,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f91c755429918e830d26c,2412,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f91c755429918e830d26c,2412,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f91c755429918e830d26c,2412,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f93f5554299458435d67e,813,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f93f5554299458435d67e,813,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f93f5554299458435d67e,813,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f97305542997ba9cb32e3,945,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f97305542997ba9cb32e3,945,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f97305542997ba9cb32e3,945,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f9b8c5542997ba9cb32e6,416,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f9b8c5542997ba9cb32e6,416,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f9b8c5542997ba9cb32e6,416,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f9c3f554299458435d69a,1175,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8f9c3f554299458435d69a,1175,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8f9c3f554299458435d69a,1175,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8f9dca55429918e830d295,939,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8f9dca55429918e830d295,939,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8f9dca55429918e830d295,939,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8fa2955542992414482b11,1489,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8fa2955542992414482b11,1489,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8fa2955542992414482b11,1489,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8fa32255429918e830d299,2237,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8fa32255429918e830d299,2237,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8fa32255429918e830d299,2237,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8fa4d95542995b4424207b,667,comparison,hard,False,True,False,openai/gpt-4.1-nano,incorrect,0,1,0
5a8fa4d95542995b4424207b,667,comparison,hard,False,True,False,google/gemini-flash-1.5-8b,correct,1,0,0
5a8fa4d95542995b4424207b,667,comparison,hard,False,True,False,x-ai/grok-4-fast:free,correct,1,0,0
5a8fae205542997ba9cb32ec,2051,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5a8fae205542997ba9cb32ec,2051,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8fae205542997ba9cb32ec,2051,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8fb3af5542997ba9cb32ee,610,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8fb3af5542997ba9cb32ee,610,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8fb3af5542997ba9cb32ee,610,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8fb5905542997ba9cb32f6,2044,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8fb5905542997ba9cb32f6,2044,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8fb5905542997ba9cb32f6,2044,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8fc0065542997ba9cb3318,178,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8fc0065542997ba9cb3318,178,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8fc0065542997ba9cb3318,178,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8fc3b155429933b8a20454,239,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8fc3b155429933b8a20454,239,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8fc3b155429933b8a20454,239,bridge,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8fd9ac5542990a98493570,1716,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8fd9ac5542990a98493570,1716,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8fd9ac5542990a98493570,1716,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8fdb955542990a98493572,1132,bridge,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8fdb955542990a98493572,1132,bridge,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8fdb955542990a98493572,1132,bridge,hard,True,True,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8fdd9c55429916514e73de,1074,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8fdd9c55429916514e73de,1074,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8fdd9c55429916514e73de,1074,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a8ff6635542995651fb5086,51,comparison,hard,True,True,True,openai/gpt-4.1-nano,correct,1,0,0
5a8ff6635542995651fb5086,51,comparison,hard,True,True,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a8ff6635542995651fb5086,51,comparison,hard,True,True,True,x-ai/grok-4-fast:free,correct,1,0,0
5a8ff69655429916514e73f1,1299,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a8ff69655429916514e73f1,1299,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a8ff69655429916514e73f1,1299,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a901b985542995651fb50b0,1711,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a901b985542995651fb50b0,1711,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a901b985542995651fb50b0,1711,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a901e5c55429933b8a2047c,565,bridge,hard,False,False,True,openai/gpt-4.1-nano,correct,1,0,0
5a901e5c55429933b8a2047c,565,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,incorrect,0,1,0
5a901e5c55429933b8a2047c,565,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
5a901f735542990a98493591,857,bridge,hard,False,False,True,openai/gpt-4.1-nano,incorrect,0,1,0
5a901f735542990a98493591,857,bridge,hard,False,False,True,google/gemini-flash-1.5-8b,correct,1,0,0
5a901f735542990a98493591,857,bridge,hard,False,False,True,x-ai/grok-4-fast:free,incorrect,0,1,0
